Date,Source,Site ID,POC,Daily Max 1-hour SO2 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
04/25/2019,AQS,60270002,1,0.1,ppb,0,White Mountain Research Center - Owens Valley Lab,24,100.0000,42401,Inyo,37.360684,-118.330783
04/26/2019,AQS,60270002,1,0.1,ppb,0,White Mountain Research Center - Owens Valley Lab,24,100.0000,42401,Inyo,37.360684,-118.330783
04/27/2019,AQS,60270002,1,0.1,ppb,0,White Mountain Research Center - Owens Valley Lab,24,100.0000,42401,Inyo,37.360684,-118.330783
04/28/2019,AQS,60270002,1,0.1,ppb,0,White Mountain Research Center - Owens Valley Lab,24,100.0000,42401,Inyo,37.360684,-118.330783
04/29/2019,AQS,60270002,1,0.1,ppb,0,White Mountain Research Center - Owens Valley Lab,22,92.0000,42401,Inyo,37.360684,-118.330783
04/30/2019,AQS,60270002,1,0.1,ppb,0,White Mountain Research Center - Owens Valley Lab,22,92.0000,42401,Inyo,37.360684,-118.330783
05/01/2019,AQS,60270002,1,0.1,ppb,0,White Mountain Research Center - Owens Valley Lab,24,100.0000,42401,Inyo,37.360684,-118.330783
05/02/2019,AQS,60270002,1,0.1,ppb,0,White Mountain Research Center - Owens Valley Lab,24,100.0000,42401,Inyo,37.360684,-118.330783
05/03/2019,AQS,60270002,1,0.2,ppb,0,White Mountain Research Center - Owens Valley Lab,22,92.0000,42401,Inyo,37.360684,-118.330783
05/04/2019,AQS,60270002,1,0.1,ppb,0,White Mountain Research Center - Owens Valley Lab,24,100.0000,42401,Inyo,37.360684,-118.330783
05/05/2019,AQS,60270002,1,0.2,ppb,0,White Mountain Research Center - Owens Valley Lab,24,100.0000,42401,Inyo,37.360684,-118.330783
05/06/2019,AQS,60270002,1,0.2,ppb,0,White Mountain Research Center - Owens Valley Lab,22,92.0000,42401,Inyo,37.360684,-118.330783
05/07/2019,AQS,60270002,1,0.1,ppb,0,White Mountain Research Center - Owens Valley Lab,24,100.0000,42401,Inyo,37.360684,-118.330783
05/08/2019,AQS,60270002,1,0.1,ppb,0,White Mountain Research Center - Owens Valley Lab,24,100.0000,42401,Inyo,37.360684,-118.330783
05/09/2019,AQS,60270002,1,0.1,ppb,0,White Mountain Research Center - Owens Valley Lab,22,92.0000,42401,Inyo,37.360684,-118.330783
05/10/2019,AQS,60270002,1,0.1,ppb,0,White Mountain Research Center - Owens Valley Lab,24,100.0000,42401,Inyo,37.360684,-118.330783
05/11/2019,AQS,60270002,1,0.1,ppb,0,White Mountain Research Center - Owens Valley Lab,24,100.0000,42401,Inyo,37.360684,-118.330783
05/12/2019,AQS,60270002,1,0.1,ppb,0,White Mountain Research Center - Owens Valley Lab,22,92.0000,42401,Inyo,37.360684,-118.330783
05/13/2019,AQS,60270002,1,0.1,ppb,0,White Mountain Research Center - Owens Valley Lab,24,100.0000,42401,Inyo,37.360684,-118.330783
05/14/2019,AQS,60270002,1,0.3,ppb,0,White Mountain Research Center - Owens Valley Lab,24,100.0000,42401,Inyo,37.360684,-118.330783
05/15/2019,AQS,60270002,1,0.3,ppb,0,White Mountain Research Center - Owens Valley Lab,22,92.0000,42401,Inyo,37.360684,-118.330783
05/16/2019,AQS,60270002,1,0.1,ppb,0,White Mountain Research Center - Owens Valley Lab,24,100.0000,42401,Inyo,37.360684,-118.330783
05/17/2019,AQS,60270002,1,0.1,ppb,0,White Mountain Research Center - Owens Valley Lab,19,79.0000,42401,Inyo,37.360684,-118.330783
05/18/2019,AQS,60270002,1,0.1,ppb,0,White Mountain Research Center - Owens Valley Lab,22,92.0000,42401,Inyo,37.360684,-118.330783
05/19/2019,AQS,60270002,1,0.1,ppb,0,White Mountain Research Center - Owens Valley Lab,24,100.0000,42401,Inyo,37.360684,-118.330783
05/20/2019,AQS,60270002,1,0.1,ppb,0,White Mountain Research Center - Owens Valley Lab,24,100.0000,42401,Inyo,37.360684,-118.330783
05/21/2019,AQS,60270002,1,0.1,ppb,0,White Mountain Research Center - Owens Valley Lab,22,92.0000,42401,Inyo,37.360684,-118.330783
05/22/2019,AQS,60270002,1,0.1,ppb,0,White Mountain Research Center - Owens Valley Lab,24,100.0000,42401,Inyo,37.360684,-118.330783
05/23/2019,AQS,60270002,1,0.1,ppb,0,White Mountain Research Center - Owens Valley Lab,24,100.0000,42401,Inyo,37.360684,-118.330783
05/24/2019,AQS,60270002,1,0.1,ppb,0,White Mountain Research Center - Owens Valley Lab,20,83.0000,42401,Inyo,37.360684,-118.330783
05/25/2019,AQS,60270002,1,0.1,ppb,0,White Mountain Research Center - Owens Valley Lab,24,100.0000,42401,Inyo,37.360684,-118.330783
05/26/2019,AQS,60270002,1,0.1,ppb,0,White Mountain Research Center - Owens Valley Lab,24,100.0000,42401,Inyo,37.360684,-118.330783
05/27/2019,AQS,60270002,1,0.1,ppb,0,White Mountain Research Center - Owens Valley Lab,22,92.0000,42401,Inyo,37.360684,-118.330783
05/28/2019,AQS,60270002,1,0.1,ppb,0,White Mountain Research Center - Owens Valley Lab,24,100.0000,42401,Inyo,37.360684,-118.330783
05/29/2019,AQS,60270002,1,0.2,ppb,0,White Mountain Research Center - Owens Valley Lab,20,83.0000,42401,Inyo,37.360684,-118.330783
05/30/2019,AQS,60270002,1,0.1,ppb,0,White Mountain Research Center - Owens Valley Lab,22,92.0000,42401,Inyo,37.360684,-118.330783
05/31/2019,AQS,60270002,1,0.1,ppb,0,White Mountain Research Center - Owens Valley Lab,24,100.0000,42401,Inyo,37.360684,-118.330783
06/01/2019,AQS,60270002,1,0.1,ppb,0,White Mountain Research Center - Owens Valley Lab,24,100.0000,42401,Inyo,37.360684,-118.330783
06/02/2019,AQS,60270002,1,0.1,ppb,0,White Mountain Research Center - Owens Valley Lab,22,92.0000,42401,Inyo,37.360684,-118.330783
06/03/2019,AQS,60270002,1,0.1,ppb,0,White Mountain Research Center - Owens Valley Lab,24,100.0000,42401,Inyo,37.360684,-118.330783
06/04/2019,AQS,60270002,1,0.1,ppb,0,White Mountain Research Center - Owens Valley Lab,24,100.0000,42401,Inyo,37.360684,-118.330783
06/05/2019,AQS,60270002,1,0.1,ppb,0,White Mountain Research Center - Owens Valley Lab,22,92.0000,42401,Inyo,37.360684,-118.330783
06/06/2019,AQS,60270002,1,0.1,ppb,0,White Mountain Research Center - Owens Valley Lab,24,100.0000,42401,Inyo,37.360684,-118.330783
06/07/2019,AQS,60270002,1,0.1,ppb,0,White Mountain Research Center - Owens Valley Lab,24,100.0000,42401,Inyo,37.360684,-118.330783
06/08/2019,AQS,60270002,1,0.1,ppb,0,White Mountain Research Center - Owens Valley Lab,22,92.0000,42401,Inyo,37.360684,-118.330783
06/09/2019,AQS,60270002,1,0.1,ppb,0,White Mountain Research Center - Owens Valley Lab,24,100.0000,42401,Inyo,37.360684,-118.330783
06/10/2019,AQS,60270002,1,0.1,ppb,0,White Mountain Research Center - Owens Valley Lab,24,100.0000,42401,Inyo,37.360684,-118.330783
06/11/2019,AQS,60270002,1,0.1,ppb,0,White Mountain Research Center - Owens Valley Lab,22,92.0000,42401,Inyo,37.360684,-118.330783
06/12/2019,AQS,60270002,1,0.2,ppb,0,White Mountain Research Center - Owens Valley Lab,24,100.0000,42401,Inyo,37.360684,-118.330783
06/13/2019,AQS,60270002,1,0.2,ppb,0,White Mountain Research Center - Owens Valley Lab,24,100.0000,42401,Inyo,37.360684,-118.330783
06/14/2019,AQS,60270002,1,0.1,ppb,0,White Mountain Research Center - Owens Valley Lab,22,92.0000,42401,Inyo,37.360684,-118.330783
06/15/2019,AQS,60270002,1,0.1,ppb,0,White Mountain Research Center - Owens Valley Lab,24,100.0000,42401,Inyo,37.360684,-118.330783
06/16/2019,AQS,60270002,1,0.1,ppb,0,White Mountain Research Center - Owens Valley Lab,24,100.0000,42401,Inyo,37.360684,-118.330783
06/17/2019,AQS,60270002,1,0.1,ppb,0,White Mountain Research Center - Owens Valley Lab,22,92.0000,42401,Inyo,37.360684,-118.330783
06/18/2019,AQS,60270002,1,0.1,ppb,0,White Mountain Research Center - Owens Valley Lab,24,100.0000,42401,Inyo,37.360684,-118.330783
06/19/2019,AQS,60270002,1,0.2,ppb,0,White Mountain Research Center - Owens Valley Lab,24,100.0000,42401,Inyo,37.360684,-118.330783
06/20/2019,AQS,60270002,1,0.1,ppb,0,White Mountain Research Center - Owens Valley Lab,24,100.0000,42401,Inyo,37.360684,-118.330783
06/21/2019,AQS,60270002,1,0.1,ppb,0,White Mountain Research Center - Owens Valley Lab,24,100.0000,42401,Inyo,37.360684,-118.330783
06/22/2019,AQS,60270002,1,0.1,ppb,0,White Mountain Research Center - Owens Valley Lab,24,100.0000,42401,Inyo,37.360684,-118.330783
06/23/2019,AQS,60270002,1,0.1,ppb,0,White Mountain Research Center - Owens Valley Lab,24,100.0000,42401,Inyo,37.360684,-118.330783
06/24/2019,AQS,60270002,1,0.2,ppb,0,White Mountain Research Center - Owens Valley Lab,24,100.0000,42401,Inyo,37.360684,-118.330783
06/25/2019,AQS,60270002,1,0.3,ppb,0,White Mountain Research Center - Owens Valley Lab,24,100.0000,42401,Inyo,37.360684,-118.330783
06/26/2019,AQS,60270002,1,0.2,ppb,0,White Mountain Research Center - Owens Valley Lab,24,100.0000,42401,Inyo,37.360684,-118.330783
06/27/2019,AQS,60270002,1,0.1,ppb,0,White Mountain Research Center - Owens Valley Lab,24,100.0000,42401,Inyo,37.360684,-118.330783
06/28/2019,AQS,60270002,1,0.2,ppb,0,White Mountain Research Center - Owens Valley Lab,24,100.0000,42401,Inyo,37.360684,-118.330783
06/29/2019,AQS,60270002,1,0.2,ppb,0,White Mountain Research Center - Owens Valley Lab,22,92.0000,42401,Inyo,37.360684,-118.330783
06/30/2019,AQS,60270002,1,0.2,ppb,0,White Mountain Research Center - Owens Valley Lab,24,100.0000,42401,Inyo,37.360684,-118.330783
07/01/2019,AQS,60270002,1,0.2,ppb,0,White Mountain Research Center - Owens Valley Lab,24,100.0000,42401,Inyo,37.360684,-118.330783
07/02/2019,AQS,60270002,1,0.2,ppb,0,White Mountain Research Center - Owens Valley Lab,22,92.0000,42401,Inyo,37.360684,-118.330783
07/03/2019,AQS,60270002,1,0.2,ppb,0,White Mountain Research Center - Owens Valley Lab,24,100.0000,42401,Inyo,37.360684,-118.330783
07/04/2019,AQS,60270002,1,0.3,ppb,0,White Mountain Research Center - Owens Valley Lab,24,100.0000,42401,Inyo,37.360684,-118.330783
07/05/2019,AQS,60270002,1,0.2,ppb,0,White Mountain Research Center - Owens Valley Lab,22,92.0000,42401,Inyo,37.360684,-118.330783
07/06/2019,AQS,60270002,1,0.4,ppb,0,White Mountain Research Center - Owens Valley Lab,24,100.0000,42401,Inyo,37.360684,-118.330783
07/07/2019,AQS,60270002,1,0.3,ppb,0,White Mountain Research Center - Owens Valley Lab,24,100.0000,42401,Inyo,37.360684,-118.330783
07/08/2019,AQS,60270002,1,0.2,ppb,0,White Mountain Research Center - Owens Valley Lab,22,92.0000,42401,Inyo,37.360684,-118.330783
07/09/2019,AQS,60270002,1,0.3,ppb,0,White Mountain Research Center - Owens Valley Lab,24,100.0000,42401,Inyo,37.360684,-118.330783
07/10/2019,AQS,60270002,1,0.3,ppb,0,White Mountain Research Center - Owens Valley Lab,23,96.0000,42401,Inyo,37.360684,-118.330783
07/11/2019,AQS,60270002,1,0.2,ppb,0,White Mountain Research Center - Owens Valley Lab,22,92.0000,42401,Inyo,37.360684,-118.330783
07/12/2019,AQS,60270002,1,0.3,ppb,0,White Mountain Research Center - Owens Valley Lab,24,100.0000,42401,Inyo,37.360684,-118.330783
07/13/2019,AQS,60270002,1,0.2,ppb,0,White Mountain Research Center - Owens Valley Lab,24,100.0000,42401,Inyo,37.360684,-118.330783
07/14/2019,AQS,60270002,1,0.3,ppb,0,White Mountain Research Center - Owens Valley Lab,22,92.0000,42401,Inyo,37.360684,-118.330783
07/15/2019,AQS,60270002,1,0.2,ppb,0,White Mountain Research Center - Owens Valley Lab,24,100.0000,42401,Inyo,37.360684,-118.330783
07/16/2019,AQS,60270002,1,0.2,ppb,0,White Mountain Research Center - Owens Valley Lab,24,100.0000,42401,Inyo,37.360684,-118.330783
07/17/2019,AQS,60270002,1,0.3,ppb,0,White Mountain Research Center - Owens Valley Lab,22,92.0000,42401,Inyo,37.360684,-118.330783
07/18/2019,AQS,60270002,1,0.3,ppb,0,White Mountain Research Center - Owens Valley Lab,24,100.0000,42401,Inyo,37.360684,-118.330783
07/19/2019,AQS,60270002,1,0.3,ppb,0,White Mountain Research Center - Owens Valley Lab,24,100.0000,42401,Inyo,37.360684,-118.330783
07/20/2019,AQS,60270002,1,0.3,ppb,0,White Mountain Research Center - Owens Valley Lab,22,92.0000,42401,Inyo,37.360684,-118.330783
07/21/2019,AQS,60270002,1,0.3,ppb,0,White Mountain Research Center - Owens Valley Lab,24,100.0000,42401,Inyo,37.360684,-118.330783
07/22/2019,AQS,60270002,1,0.1,ppb,0,White Mountain Research Center - Owens Valley Lab,24,100.0000,42401,Inyo,37.360684,-118.330783
07/23/2019,AQS,60270002,1,0.2,ppb,0,White Mountain Research Center - Owens Valley Lab,22,92.0000,42401,Inyo,37.360684,-118.330783
07/24/2019,AQS,60270002,1,0.1,ppb,0,White Mountain Research Center - Owens Valley Lab,24,100.0000,42401,Inyo,37.360684,-118.330783
07/25/2019,AQS,60270002,1,0.1,ppb,0,White Mountain Research Center - Owens Valley Lab,24,100.0000,42401,Inyo,37.360684,-118.330783
07/26/2019,AQS,60270002,1,0.1,ppb,0,White Mountain Research Center - Owens Valley Lab,22,92.0000,42401,Inyo,37.360684,-118.330783
07/27/2019,AQS,60270002,1,0.1,ppb,0,White Mountain Research Center - Owens Valley Lab,24,100.0000,42401,Inyo,37.360684,-118.330783
07/28/2019,AQS,60270002,1,0.3,ppb,0,White Mountain Research Center - Owens Valley Lab,24,100.0000,42401,Inyo,37.360684,-118.330783
07/29/2019,AQS,60270002,1,0.2,ppb,0,White Mountain Research Center - Owens Valley Lab,22,92.0000,42401,Inyo,37.360684,-118.330783
07/30/2019,AQS,60270002,1,0.2,ppb,0,White Mountain Research Center - Owens Valley Lab,24,100.0000,42401,Inyo,37.360684,-118.330783
07/31/2019,AQS,60270002,1,0.2,ppb,0,White Mountain Research Center - Owens Valley Lab,24,100.0000,42401,Inyo,37.360684,-118.330783
08/01/2019,AQS,60270002,1,0.2,ppb,0,White Mountain Research Center - Owens Valley Lab,22,92.0000,42401,Inyo,37.360684,-118.330783
08/02/2019,AQS,60270002,1,0.2,ppb,0,White Mountain Research Center - Owens Valley Lab,24,100.0000,42401,Inyo,37.360684,-118.330783
08/03/2019,AQS,60270002,1,0.2,ppb,0,White Mountain Research Center - Owens Valley Lab,24,100.0000,42401,Inyo,37.360684,-118.330783
08/04/2019,AQS,60270002,1,0.2,ppb,0,White Mountain Research Center - Owens Valley Lab,22,92.0000,42401,Inyo,37.360684,-118.330783
08/05/2019,AQS,60270002,1,0.1,ppb,0,White Mountain Research Center - Owens Valley Lab,24,100.0000,42401,Inyo,37.360684,-118.330783
08/06/2019,AQS,60270002,1,0.1,ppb,0,White Mountain Research Center - Owens Valley Lab,24,100.0000,42401,Inyo,37.360684,-118.330783
08/07/2019,AQS,60270002,1,0.2,ppb,0,White Mountain Research Center - Owens Valley Lab,22,92.0000,42401,Inyo,37.360684,-118.330783
08/08/2019,AQS,60270002,1,0.1,ppb,0,White Mountain Research Center - Owens Valley Lab,24,100.0000,42401,Inyo,37.360684,-118.330783
08/09/2019,AQS,60270002,1,0.2,ppb,0,White Mountain Research Center - Owens Valley Lab,24,100.0000,42401,Inyo,37.360684,-118.330783
08/10/2019,AQS,60270002,1,0.2,ppb,0,White Mountain Research Center - Owens Valley Lab,22,92.0000,42401,Inyo,37.360684,-118.330783
08/11/2019,AQS,60270002,1,0.1,ppb,0,White Mountain Research Center - Owens Valley Lab,24,100.0000,42401,Inyo,37.360684,-118.330783
08/12/2019,AQS,60270002,1,0.9,ppb,0,White Mountain Research Center - Owens Valley Lab,24,100.0000,42401,Inyo,37.360684,-118.330783
08/13/2019,AQS,60270002,1,0.2,ppb,0,White Mountain Research Center - Owens Valley Lab,22,92.0000,42401,Inyo,37.360684,-118.330783
08/14/2019,AQS,60270002,1,0.2,ppb,0,White Mountain Research Center - Owens Valley Lab,24,100.0000,42401,Inyo,37.360684,-118.330783
08/15/2019,AQS,60270002,1,0.2,ppb,0,White Mountain Research Center - Owens Valley Lab,24,100.0000,42401,Inyo,37.360684,-118.330783
08/16/2019,AQS,60270002,1,0.2,ppb,0,White Mountain Research Center - Owens Valley Lab,22,92.0000,42401,Inyo,37.360684,-118.330783
08/17/2019,AQS,60270002,1,0.2,ppb,0,White Mountain Research Center - Owens Valley Lab,24,100.0000,42401,Inyo,37.360684,-118.330783
08/18/2019,AQS,60270002,1,0.3,ppb,0,White Mountain Research Center - Owens Valley Lab,24,100.0000,42401,Inyo,37.360684,-118.330783
08/19/2019,AQS,60270002,1,0.2,ppb,0,White Mountain Research Center - Owens Valley Lab,22,92.0000,42401,Inyo,37.360684,-118.330783
08/20/2019,AQS,60270002,1,0.2,ppb,0,White Mountain Research Center - Owens Valley Lab,24,100.0000,42401,Inyo,37.360684,-118.330783
08/21/2019,AQS,60270002,1,0.1,ppb,0,White Mountain Research Center - Owens Valley Lab,24,100.0000,42401,Inyo,37.360684,-118.330783
08/22/2019,AQS,60270002,1,0.3,ppb,0,White Mountain Research Center - Owens Valley Lab,22,92.0000,42401,Inyo,37.360684,-118.330783
08/23/2019,AQS,60270002,1,0.2,ppb,0,White Mountain Research Center - Owens Valley Lab,24,100.0000,42401,Inyo,37.360684,-118.330783
08/24/2019,AQS,60270002,1,0.3,ppb,0,White Mountain Research Center - Owens Valley Lab,24,100.0000,42401,Inyo,37.360684,-118.330783
08/25/2019,AQS,60270002,1,0.2,ppb,0,White Mountain Research Center - Owens Valley Lab,22,92.0000,42401,Inyo,37.360684,-118.330783
08/26/2019,AQS,60270002,1,0.2,ppb,0,White Mountain Research Center - Owens Valley Lab,24,100.0000,42401,Inyo,37.360684,-118.330783
08/27/2019,AQS,60270002,1,0.2,ppb,0,White Mountain Research Center - Owens Valley Lab,24,100.0000,42401,Inyo,37.360684,-118.330783
08/28/2019,AQS,60270002,1,0.3,ppb,0,White Mountain Research Center - Owens Valley Lab,22,92.0000,42401,Inyo,37.360684,-118.330783
08/29/2019,AQS,60270002,1,0.2,ppb,0,White Mountain Research Center - Owens Valley Lab,24,100.0000,42401,Inyo,37.360684,-118.330783
08/30/2019,AQS,60270002,1,0.2,ppb,0,White Mountain Research Center - Owens Valley Lab,24,100.0000,42401,Inyo,37.360684,-118.330783
08/31/2019,AQS,60270002,1,0.2,ppb,0,White Mountain Research Center - Owens Valley Lab,22,92.0000,42401,Inyo,37.360684,-118.330783
09/01/2019,AQS,60270002,1,0.2,ppb,0,White Mountain Research Center - Owens Valley Lab,24,100.0000,42401,Inyo,37.360684,-118.330783
09/02/2019,AQS,60270002,1,0.2,ppb,0,White Mountain Research Center - Owens Valley Lab,24,100.0000,42401,Inyo,37.360684,-118.330783
09/03/2019,AQS,60270002,1,0.1,ppb,0,White Mountain Research Center - Owens Valley Lab,22,92.0000,42401,Inyo,37.360684,-118.330783
09/04/2019,AQS,60270002,1,0.1,ppb,0,White Mountain Research Center - Owens Valley Lab,24,100.0000,42401,Inyo,37.360684,-118.330783
09/05/2019,AQS,60270002,1,0.1,ppb,0,White Mountain Research Center - Owens Valley Lab,24,100.0000,42401,Inyo,37.360684,-118.330783
09/06/2019,AQS,60270002,1,0.1,ppb,0,White Mountain Research Center - Owens Valley Lab,22,92.0000,42401,Inyo,37.360684,-118.330783
09/07/2019,AQS,60270002,1,0.1,ppb,0,White Mountain Research Center - Owens Valley Lab,24,100.0000,42401,Inyo,37.360684,-118.330783
09/08/2019,AQS,60270002,1,0.2,ppb,0,White Mountain Research Center - Owens Valley Lab,24,100.0000,42401,Inyo,37.360684,-118.330783
09/09/2019,AQS,60270002,1,0.2,ppb,0,White Mountain Research Center - Owens Valley Lab,22,92.0000,42401,Inyo,37.360684,-118.330783
09/10/2019,AQS,60270002,1,0.1,ppb,0,White Mountain Research Center - Owens Valley Lab,24,100.0000,42401,Inyo,37.360684,-118.330783
09/11/2019,AQS,60270002,1,0.1,ppb,0,White Mountain Research Center - Owens Valley Lab,24,100.0000,42401,Inyo,37.360684,-118.330783
09/12/2019,AQS,60270002,1,0.1,ppb,0,White Mountain Research Center - Owens Valley Lab,22,92.0000,42401,Inyo,37.360684,-118.330783
09/13/2019,AQS,60270002,1,0.1,ppb,0,White Mountain Research Center - Owens Valley Lab,24,100.0000,42401,Inyo,37.360684,-118.330783
09/14/2019,AQS,60270002,1,0.1,ppb,0,White Mountain Research Center - Owens Valley Lab,24,100.0000,42401,Inyo,37.360684,-118.330783
09/15/2019,AQS,60270002,1,0.3,ppb,0,White Mountain Research Center - Owens Valley Lab,22,92.0000,42401,Inyo,37.360684,-118.330783
09/16/2019,AQS,60270002,1,0.1,ppb,0,White Mountain Research Center - Owens Valley Lab,24,100.0000,42401,Inyo,37.360684,-118.330783
09/17/2019,AQS,60270002,1,0.1,ppb,0,White Mountain Research Center - Owens Valley Lab,24,100.0000,42401,Inyo,37.360684,-118.330783
09/18/2019,AQS,60270002,1,0.2,ppb,0,White Mountain Research Center - Owens Valley Lab,22,92.0000,42401,Inyo,37.360684,-118.330783
09/19/2019,AQS,60270002,1,0.1,ppb,0,White Mountain Research Center - Owens Valley Lab,24,100.0000,42401,Inyo,37.360684,-118.330783
09/20/2019,AQS,60270002,1,0.1,ppb,0,White Mountain Research Center - Owens Valley Lab,24,100.0000,42401,Inyo,37.360684,-118.330783
09/21/2019,AQS,60270002,1,0.1,ppb,0,White Mountain Research Center - Owens Valley Lab,22,92.0000,42401,Inyo,37.360684,-118.330783
09/22/2019,AQS,60270002,1,0.1,ppb,0,White Mountain Research Center - Owens Valley Lab,24,100.0000,42401,Inyo,37.360684,-118.330783
09/23/2019,AQS,60270002,1,0.1,ppb,0,White Mountain Research Center - Owens Valley Lab,24,100.0000,42401,Inyo,37.360684,-118.330783
09/24/2019,AQS,60270002,1,0.1,ppb,0,White Mountain Research Center - Owens Valley Lab,22,92.0000,42401,Inyo,37.360684,-118.330783
09/25/2019,AQS,60270002,1,0.1,ppb,0,White Mountain Research Center - Owens Valley Lab,24,100.0000,42401,Inyo,37.360684,-118.330783
09/26/2019,AQS,60270002,1,0.1,ppb,0,White Mountain Research Center - Owens Valley Lab,24,100.0000,42401,Inyo,37.360684,-118.330783
09/27/2019,AQS,60270002,1,0.2,ppb,0,White Mountain Research Center - Owens Valley Lab,22,92.0000,42401,Inyo,37.360684,-118.330783
09/28/2019,AQS,60270002,1,0.1,ppb,0,White Mountain Research Center - Owens Valley Lab,24,100.0000,42401,Inyo,37.360684,-118.330783
09/29/2019,AQS,60270002,1,0.1,ppb,0,White Mountain Research Center - Owens Valley Lab,24,100.0000,42401,Inyo,37.360684,-118.330783
09/30/2019,AQS,60270002,1,0.1,ppb,0,White Mountain Research Center - Owens Valley Lab,22,92.0000,42401,Inyo,37.360684,-118.330783
01/01/2019,AQS,60371103,9,0.9,ppb,0,Los Angeles-North Main Street,24,100.0000,42401,Los Angeles,34.0665900008759,-118.22688
01/02/2019,AQS,60371103,9,0.7,ppb,0,Los Angeles-North Main Street,21,88.0000,42401,Los Angeles,34.0665900008759,-118.22688
01/03/2019,AQS,60371103,9,0.8,ppb,0,Los Angeles-North Main Street,24,100.0000,42401,Los Angeles,34.0665900008759,-118.22688
01/04/2019,AQS,60371103,9,1,ppb,1,Los Angeles-North Main Street,24,100.0000,42401,Los Angeles,34.0665900008759,-118.22688
01/05/2019,AQS,60371103,9,1,ppb,1,Los Angeles-North Main Street,24,100.0000,42401,Los Angeles,34.0665900008759,-118.22688
01/06/2019,AQS,60371103,9,0.2,ppb,0,Los Angeles-North Main Street,24,100.0000,42401,Los Angeles,34.0665900008759,-118.22688
01/07/2019,AQS,60371103,9,0.3,ppb,0,Los Angeles-North Main Street,24,100.0000,42401,Los Angeles,34.0665900008759,-118.22688
01/08/2019,AQS,60371103,9,0.6,ppb,0,Los Angeles-North Main Street,24,100.0000,42401,Los Angeles,34.0665900008759,-118.22688
01/09/2019,AQS,60371103,9,0.6,ppb,0,Los Angeles-North Main Street,24,100.0000,42401,Los Angeles,34.0665900008759,-118.22688
01/10/2019,AQS,60371103,9,0.7,ppb,0,Los Angeles-North Main Street,24,100.0000,42401,Los Angeles,34.0665900008759,-118.22688
01/11/2019,AQS,60371103,9,0.4,ppb,0,Los Angeles-North Main Street,24,100.0000,42401,Los Angeles,34.0665900008759,-118.22688
01/12/2019,AQS,60371103,9,0.5,ppb,0,Los Angeles-North Main Street,24,100.0000,42401,Los Angeles,34.0665900008759,-118.22688
01/13/2019,AQS,60371103,9,0.2,ppb,0,Los Angeles-North Main Street,24,100.0000,42401,Los Angeles,34.0665900008759,-118.22688
01/14/2019,AQS,60371103,9,0.2,ppb,0,Los Angeles-North Main Street,24,100.0000,42401,Los Angeles,34.0665900008759,-118.22688
01/15/2019,AQS,60371103,9,0.1,ppb,0,Los Angeles-North Main Street,24,100.0000,42401,Los Angeles,34.0665900008759,-118.22688
01/16/2019,AQS,60371103,9,0.1,ppb,0,Los Angeles-North Main Street,24,100.0000,42401,Los Angeles,34.0665900008759,-118.22688
01/17/2019,AQS,60371103,9,0.1,ppb,0,Los Angeles-North Main Street,24,100.0000,42401,Los Angeles,34.0665900008759,-118.22688
01/18/2019,AQS,60371103,9,0.2,ppb,0,Los Angeles-North Main Street,24,100.0000,42401,Los Angeles,34.0665900008759,-118.22688
01/19/2019,AQS,60371103,9,0.3,ppb,0,Los Angeles-North Main Street,24,100.0000,42401,Los Angeles,34.0665900008759,-118.22688
01/20/2019,AQS,60371103,9,0.3,ppb,0,Los Angeles-North Main Street,24,100.0000,42401,Los Angeles,34.0665900008759,-118.22688
01/21/2019,AQS,60371103,9,0.1,ppb,0,Los Angeles-North Main Street,24,100.0000,42401,Los Angeles,34.0665900008759,-118.22688
01/22/2019,AQS,60371103,9,0.8,ppb,0,Los Angeles-North Main Street,24,100.0000,42401,Los Angeles,34.0665900008759,-118.22688
01/23/2019,AQS,60371103,9,1,ppb,1,Los Angeles-North Main Street,24,100.0000,42401,Los Angeles,34.0665900008759,-118.22688
01/24/2019,AQS,60371103,9,0.8,ppb,0,Los Angeles-North Main Street,24,100.0000,42401,Los Angeles,34.0665900008759,-118.22688
01/25/2019,AQS,60371103,9,0.9,ppb,0,Los Angeles-North Main Street,24,100.0000,42401,Los Angeles,34.0665900008759,-118.22688
01/26/2019,AQS,60371103,9,10,ppb,14,Los Angeles-North Main Street,24,100.0000,42401,Los Angeles,34.0665900008759,-118.22688
01/27/2019,AQS,60371103,9,2.1,ppb,3,Los Angeles-North Main Street,24,100.0000,42401,Los Angeles,34.0665900008759,-118.22688
01/28/2019,AQS,60371103,9,2,ppb,3,Los Angeles-North Main Street,24,100.0000,42401,Los Angeles,34.0665900008759,-118.22688
01/29/2019,AQS,60371103,9,2.4,ppb,3,Los Angeles-North Main Street,24,100.0000,42401,Los Angeles,34.0665900008759,-118.22688
01/30/2019,AQS,60371103,9,0.8,ppb,0,Los Angeles-North Main Street,24,100.0000,42401,Los Angeles,34.0665900008759,-118.22688
01/31/2019,AQS,60371103,9,0.3,ppb,0,Los Angeles-North Main Street,21,88.0000,42401,Los Angeles,34.0665900008759,-118.22688
02/01/2019,AQS,60371103,9,0.3,ppb,0,Los Angeles-North Main Street,24,100.0000,42401,Los Angeles,34.0665900008759,-118.22688
